user_id,call_duration,cost,base_station,bill_status,create_hour,signal_strength,drop_rate,root_cause
73079,166.83420789931273,1.22,BS002,缺失,8,-82.03765585547222,0.024407844635559013,设备故障-基站硬件故障
31577,91.57537922343082,0.21,BS004,正常,22,-66.07529136193826,0.006189858219139031,无异常
11214,187.7416460894221,1.51,BS003,正常,23,-71.97873810683663,0.02495322409937201,无异常
96339,141.5018321022628,1.16,BS002,正常,0,-80.27494746628724,0.0287753580976263,无异常
58114,131.60726871634716,1.24,BS002,正常,7,-69.11346791496777,0.01506066615684764,无异常
99234,104.60786664198724,0.93,BS003,正常,0,-61.699233753419875,0.008435499426401127,无异常
73230,95.65393183304266,0.89,BS002,正常,15,-73.22425126689126,0.02988365314887342,无异常
42980,26.94006525695997,0.38,BS004,正常,23,-89.45395035066248,0.020108414685658042,无异常
77194,108.2341719361559,1.63,BS004,正常,14,-59.27337732352069,0.018277846885048417,无异常
87806,119.5801801560795,0.57,BS004,正常,14,-58.306369982672294,0.021839929492291972,无异常
47792,46.95593919133128,0.84,BS003,正常,4,-62.60175947107163,0.015362016639034626,无异常
55807,152.93535716363513,0.73,BS004,正常,18,-68.6976275499563,0.004451083650009891,无异常
32301,113.58514054482549,1.62,BS003,正常,23,-69.92645043983438,0.014388805729613166,无异常
15141,168.5884836904249,0.91,BS003,费用异常,10,-73.57435802905712,0.020222869420080374,系统问题-计费系统漏洞
23777,92.65358324307498,1.68,BS003,正常,18,-74.03323333149415,0.020260311238001084,无异常
48346,169.4568312722501,1.49,BS002,正常,23,-86.61996848062533,0.0024231171297838007,无异常
64703,102.03876388564304,0.73,BS005,正常,20,-86.41340179869536,0.017351815608714415,无异常
57819,117.9885932537003,1.15,BS003,正常,23,-83.79584677349612,0.036499172236987634,无异常
38469,128.62460966408372,0.35,BS004,正常,2,-95.08634774507433,0.020468109437882045,无异常
13845,118.33352927413311,1.4,BS003,正常,21,-87.47498072005817,0.02872503641456827,无异常
33290,132.17427051939165,0.87,BS001,正常,21,-75.05730239406495,0.025787233820126466,无异常
40699,43.018062369356784,0.67,BS002,正常,3,-97.34362823186886,0.013566057608222482,无异常
54252,114.42449014866976,1.06,BS004,正常,20,-84.52165857791844,0.013851931618119694,无异常
13293,116.78312406548702,0.97,BS002,正常,15,-77.31534336008895,0.024010986041125643,无异常
67089,40.54076532092948,1.34,BS002,正常,11,-82.65925532694449,0.014558603770733161,无异常
26608,145.69881504453065,2.15,BS001,正常,6,-78.34925570540867,0.03149300962631107,无异常
76273,83.54586394120693,1.86,BS003,正常,0,-72.14496608777448,0.016948249255497514,无异常
26619,157.6931689458393,0.6,BS004,正常,23,-65.38974279801982,0.028293663167467037,无异常
88006,123.43806642512247,1.97,BS005,正常,10,-82.37280146957663,0.02382966715828415,无异常
97908,97.028724915989,1.22,BS002,正常,14,-78.04953771250405,0.024779947350290342,无异常
91653,160.18768234118474,0.0,BS005,正常,18,-97.11559243993025,0.013886775534051404,无异常
24779,186.4746821443721,1.09,BS005,正常,22,-69.07119610561699,0.030822714249031137,无异常
61040,121.54026937118785,0.42,BS003,费用异常,14,-83.62076907973984,0.043355650146593594,系统问题-计费系统漏洞
66325,174.99544364575598,0.98,BS005,正常,8,-71.57082222040363,0.010669886587907686,无异常
31630,112.95493586251669,2.15,BS004,正常,12,-78.15116371748826,0.029410712543569428,无异常
22178,158.4928743012834,0.54,BS003,正常,17,-52.68247007337142,0.020040076958274044,无异常
29935,105.3009119119339,0.53,BS005,正常,22,-56.69455292251293,0.01196154443956773,无异常
57258,193.0356711665141,1.15,BS003,正常,16,-68.71379106801699,0.009405457497403997,无异常
32784,163.09229158500113,0.79,BS004,正常,4,-70.73113366657304,0.011394295176087093,无异常
73722,138.8137896663533,1.07,BS002,正常,15,-72.45209873108199,0.012700458336373167,无异常
33027,18.64515199180778,1.25,BS001,正常,6,-79.60090774653189,0.0083806910655694,无异常
67853,137.95266565602103,0.46,BS003,正常,20,-82.72496896868081,0.031017398288475773,无异常
77359,70.60268137494906,1.31,BS001,正常,4,-84.40847370105386,0.01991051491169721,无异常
82388,134.13012030190717,0.82,BS002,正常,21,-81.33470417009991,0.024129828760423674,无异常
88608,171.0999675455546,1.74,BS004,正常,10,-70.80078833084683,0.00847550547515284,无异常
86669,147.55987868055786,0.76,BS002,正常,15,-77.38503610188314,0.03201462732698258,无异常
25111,154.34849623261255,0.84,BS001,正常,21,-95.4518190859844,0.014679826624617812,无异常
42312,105.07906201959312,0.73,BS004,正常,12,-50.0,0.03297457927120469,无异常
34161,59.01597155118769,0.99,BS005,正常,1,-76.63303546694269,0.02447941301985273,无异常
77313,89.14211365647368,0.48,BS005,正常,11,-53.50231563858898,0.01044279934131847,无异常
60374,106.81054199642819,1.46,BS003,正常,11,-79.02290395543899,0.023657154587343417,无异常
34014,119.43757519197182,0.94,BS005,正常,9,-77.4628043577177,0.01969604871592912,无异常
90308,170.7651185391684,1.61,BS001,正常,12,-65.72478790000778,0.010299664678347802,无异常
56389,149.22311477768602,1.23,BS005,正常,11,-77.99049558774009,0.009323635518844398,无异常
28161,208.78900886501958,2.06,BS003,正常,18,-70.98219191074443,0.02821232718322686,无异常
17490,79.94850689559999,1.07,BS004,费用异常,16,-78.28992247045836,0.03208100094708516,系统问题-计费系统漏洞
34502,166.55871293927618,1.02,BS005,正常,15,-79.77986294719248,0.0095664154353386,无异常
45757,155.01424309383202,1.49,BS003,正常,16,-59.63602603191639,0.021094078967149023,无异常
51111,115.33751379203046,0.16,BS005,缺失,5,-87.06475217280135,0.005238695989984325,设备故障-基站硬件故障
93245,81.56135846715691,0.96,BS005,正常,22,-80.10302353609069,0.02838701565326336,无异常
68645,95.38083318377969,1.16,BS001,正常,17,-56.74053377767612,0.020776888493692164,无异常
69055,93.45775184930352,1.56,BS003,正常,10,-78.29438649138024,0.006699907084509961,无异常
18998,188.4267096608311,1.67,BS003,正常,11,-89.71134601767994,0.015509567294636156,无异常
38906,153.1300183331632,1.76,BS002,正常,16,-68.85147294126978,0.014555308033726188,无异常
80192,154.62625129462114,1.05,BS002,正常,1,-75.35535059014131,0.011416077101897635,无异常
60477,123.50694597202559,0.83,BS003,正常,12,-70.50483787673477,0.029524102829976615,无异常
46901,110.84815925928314,1.23,BS001,正常,18,-74.34349294653487,0.011584308637321029,无异常
62021,133.4934319542112,1.07,BS005,正常,18,-86.0526897702679,0.03679343294301204,无异常
39092,124.09861438372222,0.36,BS004,费用异常,23,-72.61161585455453,0.028627647229734363,系统问题-计费系统漏洞
11242,116.15881213609337,1.28,BS005,正常,3,-62.330140390990195,0.016708242226904584,无异常
11831,134.667555026199,0.74,BS004,缺失,0,-80.01151207018354,0.042868853939745044,网络问题-传输链路丢包
60721,77.36466635350322,1.09,BS001,正常,1,-83.85763938412596,0.016340628833663336,无异常
38511,130.6803810272167,1.06,BS002,正常,17,-76.73445013514484,0.006137688985946745,无异常
82782,115.56800191119552,2.27,BS003,正常,11,-77.09133883460848,0.0299514870354592,无异常
28302,91.41534964390026,1.65,BS001,正常,8,-78.21273633356263,0.011408936844398695,无异常
65568,145.62509069936905,1.52,BS004,缺失,4,-62.647189616449296,0.03249259309856608,网络问题-传输链路丢包
13232,191.8073075656385,1.69,BS003,正常,15,-72.57655156760451,0.006141646608089239,无异常
61507,171.12278846633566,1.03,BS004,正常,3,-58.425769183251525,0.011514060628736505,无异常
86508,108.69540254347726,0.58,BS005,正常,19,-72.72934816851787,0.014629975162167875,无异常
20683,146.57589921562266,0.12,BS005,正常,2,-71.39212537088969,0.02571190262269404,无异常
33664,153.73547252757803,1.47,BS005,正常,17,-53.20334333411432,0.015177876979181812,无异常
43172,124.76687051740446,1.48,BS003,正常,7,-71.56936550753598,0.014579214214873685,无异常
93641,119.04020786583573,0.82,BS002,费用异常,21,-77.55341882296604,0.026612494319977087,系统问题-计费系统漏洞
74340,133.75037711380241,0.88,BS002,正常,1,-84.41617063113254,0.03174544093044937,无异常
97236,220.50315336260553,0.8,BS004,正常,11,-83.54398208568884,0.01705186324176361,无异常
21017,130.29269165466258,0.8,BS002,正常,0,-79.17076062531902,0.010038264506233725,无异常
46613,69.30316431020573,0.95,BS002,正常,23,-77.49847087366469,0.03453111508798007,无异常
96130,78.14827755923064,1.37,BS004,缺失,23,-95.6328978995495,0.01853103668839838,设备故障-基站硬件故障
86920,113.15233662432266,1.73,BS004,正常,20,-75.16101978847728,0.024184805399225708,无异常
40348,70.12464507844145,1.19,BS004,正常,17,-102.27942756743136,0.015280964883680422,无异常
26448,114.69929104075584,1.83,BS003,正常,9,-62.23323986416902,0.016153849945454872,无异常
19491,209.00842657547636,2.39,BS004,正常,20,-93.88213452142728,0.015278519015318993,无异常
88648,99.54269716749555,1.4,BS003,正常,7,-73.1531122786613,0.028340432325087372,无异常
68759,76.50866599222596,1.17,BS003,正常,3,-73.54358257456404,0.03189331697152456,无异常
54553,111.6968648748128,0.04,BS003,费用异常,17,-61.57700035299698,0.014869894113847476,系统问题-计费系统漏洞
10968,115.8420493574857,1.5,BS004,正常,2,-73.63242988544995,0.016085961463241327,无异常
10368,80.44690391173012,1.23,BS002,正常,2,-75.99236525925896,0.032298128180453876,无异常
83960,70.46539075491518,1.24,BS002,正常,11,-71.84850167091969,0.038989917113413285,无异常
45010,174.25004186794337,1.09,BS004,缺失,18,-80.27257838002184,0.025703521426340574,设备故障-基站硬件故障
64154,140.03056141192667,0.98,BS002,正常,16,-80.12276742001859,0.023479982246164644,无异常
45851,100.69039492498568,0.7,BS004,正常,22,-72.85984134418834,0.03927307156404676,无异常
35496,73.78381316862747,1.6,BS003,正常,16,-77.93419819490674,0.022478619774192576,无异常
40936,99.30233362313905,0.0,BS005,正常,21,-68.5863767620241,0.02249796587026333,无异常
88858,70.95856317250505,1.42,BS001,正常,3,-83.81322386543887,0.01533995915136023,无异常
77005,96.8207077001131,0.44,BS004,正常,6,-65.4794762385179,0.027012762946758872,无异常
47493,202.67632028421784,1.84,BS003,正常,22,-70.29758067969921,0.013790059095690272,无异常
79795,129.55418185946058,1.03,BS005,正常,6,-74.7442203014641,0.0158087318202402,无异常
46390,95.27935387725503,1.48,BS003,正常,21,-90.4022044056369,0.017296679779698725,无异常
20292,147.18142380775015,1.3,BS001,正常,6,-66.62301629604372,0.025823989199879063,无异常
38365,82.79827083697964,1.8,BS002,正常,7,-55.374862302746806,0.017123568815378302,无异常
27207,103.77500793287656,2.12,BS002,正常,18,-79.64013231044217,0.028967694648733326,无异常
32912,45.83314216483387,1.78,BS003,正常,20,-66.40893102587653,0.010390344612664505,无异常
90771,170.96276193464203,1.51,BS001,正常,8,-76.146409317802,0.016671541592933787,无异常
66572,111.93082408154488,1.06,BS003,正常,23,-85.96963381023745,0.021195187478345145,无异常
29276,87.2494203421831,1.44,BS002,正常,21,-82.67227266274502,0.021911950600704343,无异常
15534,145.9796302408919,1.71,BS003,正常,8,-76.07091665962344,0.027427914686970662,无异常
45670,78.09113398653324,1.01,BS005,正常,13,-70.46650564230038,0.01105411062660927,无异常
72147,80.52261545557013,1.23,BS001,正常,20,-89.60298712899146,0.02057601774694734,无异常
46486,104.83808075702817,0.82,BS002,正常,17,-82.05101328657679,0.010412778635658634,无异常
75557,72.09928543543263,1.63,BS003,正常,8,-74.67024432502335,0.02645167606621616,无异常
44268,93.86205304599356,1.45,BS001,正常,4,-87.60251128920575,0.015477868225332533,无异常
91335,112.07369685431479,0.56,BS003,正常,7,-71.07681293654191,0.028270539759508644,无异常
36336,115.68501138362058,1.37,BS002,正常,23,-57.76205972167013,0.02021852274576594,无异常
13641,67.01461942098409,1.1,BS001,正常,3,-76.01551152772244,0.021240794717095404,无异常
97132,110.22680623950043,1.26,BS002,状态错误,19,-67.64902921647581,0.04657129561359838,用户行为异常-手机终端故障
42959,143.22669281376957,0.85,BS005,正常,13,-87.7579986886477,0.0301048471975687,无异常
23306,149.89745362159096,1.86,BS005,正常,16,-81.30638664588824,0.026900977151226725,无异常
56182,100.09892873495086,0.87,BS004,正常,20,-65.05423484103221,0.020158904917383282,无异常
84123,112.44642853616304,2.26,BS001,正常,15,-88.64199010224824,0.01654328469111916,无异常
66326,110.08720797932996,1.27,BS005,正常,8,-82.09841323140513,0.015316971709885389,无异常
31498,64.3321754547434,1.05,BS004,正常,4,-63.57098510498912,0.03395809384703655,无异常
80198,98.39365707951183,1.42,BS001,正常,4,-81.09956728540523,0.014069287015463934,无异常
37197,151.84913188440373,1.35,BS002,正常,5,-94.99905959520281,0.025772120281960575,无异常
30719,152.48459168731114,2.19,BS003,正常,5,-80.63717465579563,0.014506013801566594,无异常
35032,136.47568308869933,1.43,BS003,正常,7,-57.56170543172317,0.011512982354125467,无异常
69624,13.551370742451482,0.27,BS002,正常,15,-60.60265705502086,0.01612453951728801,无异常
88177,88.73949266145603,0.88,BS005,正常,13,-75.78977325082585,0.02731517996187142,无异常
51964,138.70377736057122,1.61,BS003,正常,0,-77.33341862353178,0.03083047331184373,无异常
40028,188.49570473393746,1.11,BS002,正常,15,-51.409107902117555,0.022493968853310994,无异常
64646,119.41759665523294,0.95,BS004,正常,14,-84.35881470832048,0.018990776616223042,无异常
91187,123.83491627442115,0.86,BS004,正常,4,-81.41712085712972,0.025940460260411528,无异常
18536,115.47393062755872,0.74,BS002,正常,8,-64.40626016541712,0.018580297565238955,无异常
66747,67.73896432921944,1.33,BS001,正常,2,-83.66362639366774,0.016524921372781352,无异常
55712,134.07705639822709,0.87,BS005,正常,6,-71.33285017580819,0.01137397835949438,无异常
16273,59.146094108356415,1.87,BS005,正常,6,-87.36385113731525,0.031218700510790117,无异常
81820,116.59034176633284,0.79,BS002,正常,15,-60.09818367513708,0.015065764398495385,无异常
84353,123.56199127615831,0.55,BS003,正常,2,-79.32368942103199,0.010764670123773393,无异常
95914,121.9719310263763,1.19,BS005,正常,14,-81.49623095909982,0.018204408020167845,无异常
60830,68.06371364424669,0.18,BS005,正常,6,-83.4309139153315,0.02915169340983498,无异常
27127,91.63893388628773,0.0,BS004,正常,2,-86.49818203358126,0.02759727212806285,无异常
93488,147.54944025738348,1.51,BS004,正常,15,-78.49377319356492,0.01847367352530176,无异常
21539,122.91431280607803,1.23,BS004,正常,5,-98.58361573401746,0.015863834744672616,无异常
56761,91.90104167798353,0.16,BS005,费用异常,7,-85.90144600613048,0.04251213612990505,系统问题-计费系统漏洞
56219,77.15467744665864,1.25,BS005,正常,15,-74.8310985037646,0.012726866054560462,无异常
24692,152.11241000091195,1.05,BS005,正常,23,-74.11812368860134,0.020511147771971817,无异常
93656,121.37451965086682,0.44,BS003,正常,5,-75.70618256599327,0.013890953019011484,无异常
23334,74.76966575423948,1.57,BS003,正常,15,-82.58988807631737,0.029054385470809095,无异常
38615,112.45395916304598,1.96,BS003,状态错误,1,-59.86369078692626,0.02929666776642459,外部因素-自然灾害
17903,87.75569306310558,2.16,BS001,正常,0,-66.30804833645776,0.010080401480729216,无异常
38527,132.0551869965268,1.36,BS005,正常,18,-76.04109386909015,0.022529882178400903,无异常
25629,170.1447508893517,1.21,BS005,正常,13,-76.15241131099663,0.0,无异常
68008,76.76641918384166,2.09,BS002,缺失,18,-79.74287602119138,0.021605332388835222,设备故障-基站硬件故障
93276,126.28696769776326,1.33,BS002,正常,22,-81.43081210481657,0.0,无异常
36708,125.5593803416462,1.03,BS001,正常,3,-76.56703627430956,0.023693579565642886,无异常
20860,34.21907899958617,0.87,BS002,费用异常,1,-65.54779551040774,0.017334161519723286,系统问题-计费系统漏洞
27438,153.30465667125898,1.48,BS003,费用异常,1,-79.46827937714662,0.006281821672655166,系统问题-计费系统漏洞
77300,203.95790289236714,0.38,BS001,正常,11,-62.19526062940646,0.025675817980615863,无异常
81545,125.52145420795753,1.78,BS001,正常,22,-81.5093379861964,0.0207707589544825,无异常
30842,174.38480023932635,0.5,BS001,正常,23,-60.0864233942182,0.011123720618594431,无异常
70213,69.8175584834465,0.78,BS004,费用异常,10,-77.97303058744883,0.027525163783655222,系统问题-计费系统漏洞
52372,91.24943084184125,1.35,BS002,正常,20,-68.19618249859086,0.019445290637463496,无异常
78906,122.84972937624991,2.07,BS005,正常,17,-52.24197822854177,0.02426586251016692,无异常
48744,85.85279760446808,1.07,BS004,正常,18,-50.81700759928323,0.01698957051420918,无异常
67442,121.52391624182802,0.67,BS003,正常,16,-88.42199018772351,0.018610951710359716,无异常
95990,160.13498821025036,1.73,BS004,正常,3,-64.6629558009029,0.03575512659294841,无异常
13650,84.67740896968937,0.98,BS003,正常,22,-84.44165696791991,0.014434446404836647,无异常
55117,161.90077572849881,0.36,BS005,正常,11,-71.24767136722117,0.02299505180398352,无异常
62772,43.06825115548902,1.5,BS005,费用异常,2,-70.11178664134187,0.02308466769316869,系统问题-计费系统漏洞
13190,97.24939258132333,1.09,BS002,正常,15,-66.38777699733666,0.008556860582347106,无异常
58113,112.1227129089058,1.08,BS004,正常,3,-87.797251355945,0.02318993294782046,无异常
18789,82.9216813735951,1.57,BS005,正常,5,-86.78618986249009,0.0041286303160952866,无异常
42125,97.80746193611179,1.61,BS003,正常,0,-83.27417017044668,0.04041344546000446,无异常
27459,175.84579316267815,0.82,BS005,正常,4,-69.16789269876202,0.034246862371417885,无异常
45418,169.59727619329183,1.26,BS002,正常,9,-72.54420176399472,0.0004390205549340588,无异常
57085,148.8013704600468,0.42,BS003,正常,13,-70.88501855487732,0.03131484738268644,无异常
28768,161.64849466534088,1.07,BS001,费用异常,4,-86.76480042038212,0.02094166892578661,系统问题-计费系统漏洞
59961,95.18518318925565,0.76,BS002,正常,9,-73.32549387391292,0.0052852214541487565,无异常
91099,71.08638298278613,1.09,BS002,状态错误,8,-81.58890430486991,0.0021252366313298937,用户行为异常-手机终端故障
37885,87.69596608109886,1.0,BS001,正常,12,-81.15488470330259,0.01961552331034469,无异常
97421,93.63928817450798,1.11,BS005,正常,16,-76.27981121602673,0.036591613878218424,无异常
71082,95.61940132290341,0.36,BS002,正常,18,-90.15860992715665,0.04365430295181785,无异常
16895,141.12555166506755,0.54,BS001,正常,19,-69.69483454634738,0.02289371521421418,无异常
60311,132.9271151806482,1.09,BS001,正常,0,-89.33225192684357,0.010003571980771375,无异常
99494,112.97352272041094,1.95,BS002,正常,8,-79.11217160047019,0.03845226299955174,无异常
77067,115.43689426358605,1.57,BS004,正常,17,-67.58208713194057,0.010711991501844069,无异常
81017,163.79689127209602,1.42,BS002,正常,4,-90.1149753908807,0.01663431011163541,无异常
33932,68.32708163598244,0.9,BS004,正常,13,-89.02808489431654,0.026821039326489778,无异常
31360,151.58692268062825,0.73,BS005,正常,18,-64.64419328694669,0.033203969223540644,无异常
64847,35.54823199179502,1.51,BS001,正常,14,-85.74884437358507,0.008597368886667447,无异常
95468,97.3641734925763,0.62,BS003,正常,3,-65.3219054803067,0.01979819332122871,无异常
48931,180.42347099230227,2.02,BS002,正常,3,-70.60705100149022,0.026531769549909733,无异常
65823,132.0336756926456,1.18,BS003,正常,17,-88.39890143979575,0.0,无异常
48032,101.33433179421743,2.21,BS005,正常,17,-73.2879199365443,0.0014653770530724704,无异常
91426,156.61281427093428,2.05,BS002,正常,7,-70.47026122670316,0.0035922925026151166,无异常
28807,143.80416307013408,1.41,BS003,正常,1,-88.94438082782207,0.022639097879528423,无异常
21767,142.18459341811786,1.39,BS005,正常,15,-74.39214418378118,0.02597872095173958,无异常
18071,111.94563311604942,0.88,BS004,正常,13,-66.64266274269795,0.03206791631753502,无异常
63413,158.39780198890566,1.86,BS005,正常,22,-75.81757519033718,0.023301117744453384,无异常
36149,94.24393418109602,1.01,BS002,正常,0,-73.5016156686751,0.04364282616107196,无异常
25540,92.35263717257817,0.36,BS002,正常,16,-76.40063678704725,0.02633145097119624,无异常
80248,194.97118614553006,1.78,BS002,正常,9,-64.76518755405603,0.033418263105945596,无异常
95435,100.00334581988724,1.47,BS005,正常,15,-75.97115989113027,0.02956237024210733,无异常
29787,38.72621614474561,0.94,BS002,正常,2,-81.9774564561167,0.02274011651199807,无异常
30982,162.499810541874,1.33,BS005,状态错误,18,-77.24540093634617,0.03609807469131314,用户行为异常-手机终端故障
32606,174.45208764763953,1.22,BS001,费用异常,10,-90.63805883231521,0.026694878458718388,系统问题-计费系统漏洞
20150,110.56998787806995,1.94,BS001,状态错误,14,-105.1424983266984,0.01414738610980639,外部因素-自然灾害
95929,36.22399905173175,0.7,BS001,正常,17,-83.27914018823245,0.021980901916245375,无异常
56936,117.79128361308517,1.95,BS003,正常,19,-59.75824915132169,0.016774067470685293,无异常
18593,202.89204485707012,1.87,BS001,正常,18,-64.81165617148348,0.012266488009115447,无异常
27358,128.10236467839601,0.88,BS001,正常,6,-91.43081117556267,0.013162319561490981,无异常
92143,150.77432166190573,1.41,BS005,正常,5,-85.49100764617259,0.02627603346114281,无异常
47381,153.0724816122766,1.47,BS005,正常,8,-81.23922706567754,0.006196470123939056,无异常
38074,158.8517391761084,2.69,BS002,正常,12,-76.91028149179243,0.022749204256804875,无异常
30595,194.50119807501085,0.81,BS002,费用异常,7,-85.30476230364629,0.01486660315589462,系统问题-计费系统漏洞
54194,163.2048401522322,0.24,BS002,正常,17,-81.12505882131283,0.009968047531294004,无异常
59377,116.77131991282894,0.19,BS005,正常,2,-64.7521959314814,0.01909982985142791,无异常
36853,75.36503059803096,1.31,BS005,费用异常,0,-84.99747164781206,0.021447348050215972,系统问题-计费系统漏洞
83719,137.1885711565029,1.71,BS001,正常,23,-69.38089662300128,0.040398564483305255,无异常
30661,112.26191770995895,0.76,BS004,费用异常,17,-67.38082529465649,0.009709537095367201,系统问题-计费系统漏洞
60493,148.6714549625778,1.1,BS005,缺失,3,-51.013763483365366,0.02307202643917117,设备故障-基站硬件故障
46495,85.48518761816221,0.98,BS004,正常,17,-81.87327257269386,0.024635725407581095,无异常
23703,107.97551453698765,0.63,BS005,正常,15,-86.18156648632021,0.019033634208205998,无异常
63080,120.44638762928354,1.5,BS005,正常,17,-92.19906065423908,0.03439389631073524,无异常
40815,82.43169018518884,0.33,BS003,正常,2,-68.39527664171067,0.022534198848189524,无异常
39565,121.59441606973428,1.52,BS004,正常,13,-70.71430583550686,0.028786136489485956,无异常
73321,151.47423209930798,0.98,BS003,正常,9,-76.03513666516183,0.01369840042000184,无异常
68453,196.40553615590017,1.69,BS001,正常,4,-71.76866252302472,0.00757653728401096,无异常
98478,90.58760747259659,1.29,BS003,正常,7,-74.17021689828437,0.018106946813895495,无异常
43161,156.23303931268163,0.42,BS003,正常,17,-79.08664650314715,0.017957832234822255,无异常
65991,40.87934115826285,1.36,BS001,正常,4,-78.35708158518216,0.016458928230928073,无异常
19716,119.6984183285337,1.01,BS004,正常,11,-75.96794482775444,0.022817543688609093,无异常
43349,122.82597632242243,1.75,BS002,正常,3,-50.486733922706236,0.015388993561795279,无异常
57098,152.56757897807944,1.56,BS005,正常,11,-65.89518945432332,0.015640021338692023,无异常
10132,99.21279569203199,1.77,BS004,正常,12,-86.65091990019174,0.034499862550628896,无异常
61990,129.79031210240387,1.03,BS001,正常,13,-71.02855209519879,0.010331739502832506,无异常
78921,164.33668461843658,0.74,BS003,正常,13,-75.07022733199157,0.033350081180772366,无异常
46538,74.91086803339505,1.19,BS002,正常,18,-56.941606690443706,0.028545943226135045,无异常
17213,41.65914651271619,1.57,BS003,正常,9,-62.41198595922869,0.031403472718168776,无异常
54223,163.18071768193434,0.72,BS005,正常,21,-76.0071650551539,0.03140144662908145,无异常
78371,80.09954504494257,1.35,BS001,正常,8,-75.2831306497735,0.01886739921116441,无异常
78274,138.278037050461,1.39,BS002,正常,23,-86.36573980880068,0.01319482909041647,无异常
14134,198.00351338012482,1.89,BS004,正常,17,-68.45027756922624,0.01689604901417482,无异常
49601,153.45527024658568,0.68,BS004,正常,16,-63.53458460202968,0.019934808244755513,无异常
83889,81.14648871151536,1.45,BS001,缺失,23,-73.78250446456131,0.008289428537513514,设备故障-基站硬件故障
25690,61.510305638367086,0.95,BS001,正常,4,-72.3548192060307,0.024083610972038042,无异常
11909,88.86116345305055,0.82,BS003,正常,1,-78.26507455617781,0.01586448607543458,无异常
90032,126.91318003612187,2.17,BS002,缺失,9,-66.18212728574073,0.02181596097640619,设备故障-基站硬件故障
22062,110.0033445966956,1.42,BS005,正常,0,-88.41179098130564,0.018078734049818412,无异常
85386,174.4743240179736,1.97,BS001,正常,7,-86.1852743764858,0.029252512595891955,无异常
44731,146.6850945467208,0.83,BS002,正常,7,-65.70910591405148,0.025361704236899395,无异常
15153,90.77455046229306,2.04,BS001,正常,5,-89.10552568745888,0.013866928632032687,无异常
20481,153.84270846913074,1.0,BS001,正常,20,-81.3348762779573,0.020860407262625866,无异常
76425,180.2567290048123,1.6,BS004,正常,4,-77.78503173732572,0.0,无异常
73600,107.39664289190763,0.73,BS002,正常,21,-70.28816903236446,0.01554348698148749,无异常
94981,139.18327377952517,0.66,BS004,正常,20,-73.46080634976225,0.02271538962038079,无异常
81997,85.01714133233634,1.19,BS004,正常,17,-105.77726344084365,0.010398689622507598,无异常
38205,114.33012012770877,1.97,BS002,正常,6,-69.19006482480577,0.027625525568389597,无异常
98887,84.3197771850941,1.83,BS004,正常,3,-77.20966542761877,0.007025839041148823,无异常
91542,169.57160854913522,1.27,BS003,正常,22,-64.33463137739496,0.023068197382008864,无异常
54149,99.92896998365498,1.04,BS005,正常,0,-84.69839104858934,0.018465518692125857,无异常
59112,137.60145161992753,1.36,BS005,正常,21,-59.24250647826514,0.03091364552438451,无异常
20940,145.4098763355365,0.67,BS003,正常,1,-86.75554664847539,0.014430280790511759,无异常
69010,244.36310227560335,1.27,BS001,正常,18,-79.62636429821552,0.018210867096367413,无异常
86794,109.37062143834964,1.22,BS004,正常,2,-62.39831328437678,0.033290258544791715,无异常
34485,88.91419899290538,1.23,BS005,正常,0,-52.450123294911556,0.03342675881499188,无异常
99299,117.11120648144954,1.43,BS002,费用异常,20,-86.73701124941294,0.0009672066605964751,系统问题-计费系统漏洞
11067,85.97939055805745,1.6,BS001,正常,12,-50.066361534333645,0.005230077035294569,无异常
30607,100.50126657933754,0.0,BS005,正常,7,-98.79688951514112,0.03402768091001582,无异常
71597,149.09635845058614,0.78,BS004,正常,11,-67.44077236712123,0.031656746668112135,无异常
84554,93.13248541686355,0.87,BS005,正常,7,-57.38580628152445,0.02811643556863895,无异常
58521,142.47883630556413,1.12,BS004,正常,6,-85.31980071928014,0.018940121756838343,无异常
25187,143.85792752057162,1.16,BS001,正常,22,-62.7112250554944,0.019765533080750977,无异常
13985,129.9749271871978,1.52,BS003,正常,7,-80.11255528933279,0.005338571811906494,无异常
53052,146.78035076025353,1.36,BS004,正常,23,-82.49871280054705,0.01566511212152631,无异常
29563,108.22394934071356,1.8,BS004,正常,14,-88.56115198061073,0.028942103440805413,无异常
57322,39.89039459541637,1.05,BS001,正常,20,-75.78846801027488,0.01886072030419247,无异常
71245,122.37052649160414,0.86,BS001,正常,6,-73.56922104660144,0.02923324730259387,无异常
61514,123.13169726027084,1.13,BS002,正常,11,-86.93837846332929,0.030529661494298928,无异常
28608,105.1937500692339,1.21,BS001,正常,17,-60.75622241057558,0.029587334395047023,无异常
77262,145.91512926879068,1.25,BS005,正常,3,-81.07792411790157,0.02451373945783302,无异常
81327,150.57223649411594,1.07,BS004,正常,5,-75.38491039214858,0.017305366161819845,无异常
67225,128.72629077368106,1.74,BS003,正常,10,-72.68293923472595,0.022373243464773537,无异常
83994,123.94554423611953,1.69,BS001,正常,9,-50.0,0.010109048269853519,无异常
27221,168.75119630476385,1.74,BS004,状态错误,18,-62.17336495504712,0.0037345235255146735,用户行为异常-手机终端故障
58506,77.0396712213959,0.71,BS003,正常,17,-66.84423056529657,0.022004689998731383,无异常
